customer_id,first_name,last_name,email,phone,address,city,state,zip_code,country,date_joined,customer_segment,lifetime_value
CUST_000435,Donna,Jackson,crystalmurphy@example.org,865-405-8714,"92596 Fischer Canyon, Joeside, LA 72161",East Davidton,Michigan,04945,USA,2024-11-03,Premium,2405.45
CUST_000436,Heather,Hall,mproctor@example.net,001-348-642-4959x881,"71523 West Neck Apt. 820, Hillland, RI 08821",Simpsonside,New York,50894,USA,2024-09-14,Budget,2266.92
CUST_000437,Edward,Hanson,twagner@example.org,(258)893-7085,"0405 James River, Ginashire, AZ 04516",East Joshuaside,Idaho,98342,USA,2024-04-13,Regular,989.3
CUST_000438,Melissa,Adams,sarahlong@example.net,(532)559-4232x8946,"6241 Lopez Trace, Jenniferfort, HI 45504",Jacksonshire,Hawaii,53408,USA,2024-10-21,Budget,2235.84
CUST_000439,Jeffrey,Neal,alyssa51@example.org,718.965.5078x46850,"3034 Natalie Passage Apt. 179, Martinborough, NC 92865",Brandiview,Arizona,11774,USA,2025-05-03,Regular,4848.37
CUST_000440,Michael,Foster,nguyenshawn@example.com,931-732-5936x78136,"14105 Stephen Ridges Apt. 987, New Jessicaberg, WV 63155",West Michaelbury,North Carolina,69547,USA,2024-09-27,Regular,1805.01
CUST_000441,Melissa,Bailey,pamelamcconnell@example.net,001-466-905-9867x87442,"485 Oconnell Underpass Suite 942, West Susan, PW 16053",Port Heathermouth,Alaska,18343,USA,2025-07-15,Regular,1673.19
CUST_000442,Melissa,Khan,moorekurt@example.net,393.513.2155,"0836 Evelyn Haven Suite 488, Cruzfort, FL 65982",South Shane,South Dakota,58312,USA,2025-01-30,Premium,4302.89
CUST_000443,Stacy,Day,julieanderson@example.net,001-325-443-1832x8123,"049 Brian Streets, North Aprilchester, KS 64665",East Jennifer,New Jersey,45721,USA,2023-08-09,Regular,2117.06
CUST_000444,Amanda,Wang,fstone@example.net,422.857.7545x847,"2918 Reyes Shoals, Lake Curtis, AR 72508",Lake Scott,Delaware,85097,USA,2024-07-20,Regular,1512.27
CUST_000445,Gregory,Bryant,jamescobb@example.net,599.820.5222,"659 Danielle Freeway, East Peggy, MD 86132",Jacquelinebury,Oregon,71301,USA,2023-12-26,Regular,4086.47
CUST_000446,Luke,Case,robert77@example.net,001-973-326-4309x5449,"970 Ashley Mill Apt. 205, Lake Rachel, NH 69575",Higginsborough,New York,93289,USA,2025-06-16,Budget,279.82
CUST_000447,Lisa,Taylor,davidjohnson@example.net,001-912-956-0832x00487,"585 Joel Place, Glasston, ID 02773",Tiffanybury,Missouri,85095,USA,2023-09-23,Premium,1641.13
CUST_000448,Lisa,Wyatt,daniel15@example.org,291.302.9295,"8309 Rhonda Ports Suite 713, Davisville, FL 52643",Lake Edwardberg,Delaware,27665,USA,2023-11-21,Regular,668.02
CUST_000449,David,Mcdaniel,wortiz@example.net,(301)491-1166,"PSC 0190, Box 7258, APO AA 33095",New Julie,Indiana,05353,USA,2024-03-06,Regular,4338.06
CUST_000450,Ashley,Reynolds,jared02@example.com,+1-448-712-4211x4086,"29462 Mary Ramp Apt. 556, Port Judytown, AS 28631",Davidshire,New York,02740,USA,2025-03-16,Premium,3322.54
CUST_000451,Colton,Novak,thomasjames@example.com,+1-658-356-4230,"27061 Mendez Neck, New Troy, AR 22305",South Jenniferland,Nevada,56363,USA,2025-05-21,Budget,2363.68
CUST_000452,Brittany,Gutierrez,davidcampbell@example.net,555-242-0340,"7975 Orozco Inlet Apt. 579, Nathanchester, MP 23108",West Timothy,Connecticut,18439,USA,2025-05-01,Premium,1019.15
CUST_000453,Lisa,Murray,rodriguezangela@example.org,410.830.6831x76417,"157 Eddie Burgs, West Janetmouth, CO 26123",South Shawnbury,Arkansas,61049,USA,2025-01-25,Regular,3150.91
CUST_000454,Jermaine,Miller,hesskeith@example.net,474-736-2130x096,"6694 Johnson Crest Apt. 533, Mooremouth, KS 57841",Kimberg,Colorado,46800,USA,2024-10-18,Regular,3164.5
CUST_000455,Caleb,Allen,hollyalvarez@example.org,2463661459,"9771 Johnson Summit, Brendaside, WI 72857",Port Jenniferview,Oregon,00897,USA,2024-03-22,Premium,1097.44
CUST_000456,John,Bright,stewartgeorge@example.com,+1-598-309-4976x987,"166 Garcia Light Apt. 237, Stephaniefort, NJ 75345",Johnburgh,Wisconsin,42748,USA,2024-06-25,Budget,741.96
CUST_000457,Isaac,Mclaughlin,brandi19@example.com,2149262037,"16020 Davis Plains, East Mikeshire, NY 78550",Lesterville,Colorado,58756,USA,2023-08-08,Regular,2246.77
CUST_000458,Jessica,Medina,sarah80@example.org,+1-764-548-2217,"570 Bryan Burg Suite 806, Floresland, MP 24071",South Anna,Maryland,78578,USA,2024-05-30,Budget,2475.09
CUST_000459,Christopher,Wong,villawilliam@example.com,+1-694-229-6882x76970,"141 Rodriguez Meadow, South Rachelbury, HI 64399",Emilyside,Oklahoma,29878,USA,2024-04-05,Premium,4868.42
CUST_000460,Jennifer,Gomez,zcarpenter@example.net,+1-862-240-9649x66834,"17028 Garcia Divide Apt. 593, Hillside, DC 00545",West Amanda,Ohio,91817,USA,2024-08-14,Budget,4016.64
CUST_000461,Jeremy,Williams,qtaylor@example.com,328.579.9160x9114,"Unit 1935 Box 9236, DPO AE 30994",South Jennifer,Alabama,45292,USA,2023-12-13,Budget,876.05
CUST_000462,Tina,Williams,manuel81@example.com,202-554-4724x19165,"96617 Mosley Summit Apt. 824, New Ambertown, VI 53022",Whitakerberg,Connecticut,36086,USA,2023-09-21,Budget,167.0
CUST_000463,Scott,Gutierrez,cobbmary@example.net,(566)848-6989,"8694 Mark Radial Suite 501, New Dennisburgh, AR 90606",Vangbury,Vermont,50503,USA,2025-06-11,Regular,556.73
CUST_000464,Heather,Bell,wellsroberto@example.net,5398886365,"Unit 2189 Box 4559, DPO AE 50175",Smithtown,Rhode Island,86492,USA,2024-12-08,Premium,2361.09
CUST_000465,Ashley,Roman,alyssa94@example.org,9468648966,"2045 Grimes Overpass Suite 580, Pattonport, WI 42304",East Kimberly,Rhode Island,04287,USA,2024-06-16,Premium,3273.78
CUST_000466,David,Vincent,jonathan66@example.org,+1-226-254-0165x9953,"21224 Sylvia Union Suite 677, Richardmouth, RI 09326",Johnsonland,Idaho,37323,USA,2025-01-22,Premium,2542.04
CUST_000467,Tonya,Davis,amanda86@example.org,9804179867,"99570 Griffin Stravenue, Sparksburgh, SC 56205",East Jessicaburgh,Arkansas,27225,USA,2024-09-04,Budget,1530.12
CUST_000468,John,Moss,bpeterson@example.com,001-496-680-7852x548,"545 Williams Springs, Scottstad, LA 85987",Morganberg,Illinois,10554,USA,2023-10-16,Budget,1439.78
CUST_000469,Donald,Lee,imitchell@example.net,001-579-817-7633x42720,"5080 Catherine Loaf, Port Bobby, MA 94185",North Paul,Iowa,43099,USA,2025-01-30,Regular,4903.2
CUST_000470,Amy,Gallegos,claudia35@example.org,800-718-1677x8481,"Unit 4445 Box 4460, DPO AP 28060",Haleyfort,Rhode Island,81705,USA,2024-01-06,Premium,2338.25
CUST_000471,Shannon,Mueller,smithgina@example.net,+1-853-491-2878x84869,"5792 Garcia Villages, Beckerview, MS 30981",Port Christopherside,West Virginia,50483,USA,2025-01-23,Premium,1979.57
CUST_000472,Johnny,Adams,mariewong@example.net,828.433.9121x870,"USNS Lucero, FPO AP 67961",Lake Belindaborough,Hawaii,19598,USA,2023-10-24,Budget,2590.38
CUST_000473,Bradley,Wilson,jerrysmall@example.org,986-876-6100,"3561 Brown Stream, New Keith, MD 85681",Lake Sherry,Pennsylvania,67391,USA,2025-02-27,Premium,4333.73
CUST_000474,Brandon,Olson,xlogan@example.net,+1-923-854-6951x0030,"PSC 0545, Box 9671, APO AA 03062",South Ryanfurt,Nevada,35716,USA,2023-10-01,Regular,3886.11
CUST_000475,Charles,Stein,thendricks@example.org,001-613-940-7851x699,"8366 Kelly Divide, Fergusonshire, OK 82005",Mooremouth,Alabama,69701,USA,2024-01-19,Regular,1765.39
CUST_000476,Amber,Grant,kennedywanda@example.net,+1-979-815-0596x2571,"01265 Sweeney Roads, South Alexis, CO 73022",Port Sherryshire,Mississippi,18746,USA,2025-07-21,Budget,1409.15
CUST_000477,Charles,Murray,william17@example.com,441.627.4692x118,"64222 Cook Radial Apt. 704, Josephberg, CT 73056",Erinstad,New York,06447,USA,2024-03-25,Premium,1485.91
CUST_000478,Ryan,Wagner,kirkdonald@example.com,409.500.1635x6407,"2828 Clay Turnpike Suite 001, Meyerhaven, HI 21592",Jenniferbury,Colorado,18359,USA,2024-06-11,Regular,4203.63
CUST_000479,Charles,David,adam10@example.com,+1-901-319-5092,"Unit 1526 Box 1053, DPO AA 07479",East Bradley,New Jersey,09791,USA,2025-04-10,Budget,4994.62
CUST_000480,Russell,Edwards,smithtimothy@example.net,+1-818-594-8543x2987,"2944 Miranda Loop Apt. 982, Harrisport, AS 71072",East Rachelland,Arizona,34293,USA,2024-04-05,Regular,4339.78
CUST_000481,Brandon,Bell,lwalker@example.org,243.857.4835x268,"67398 Veronica Glen Suite 883, Tammymouth, AS 30365",Morseport,Montana,18575,USA,2024-09-13,Regular,2739.04
CUST_000482,Brandon,Cook,rvelasquez@example.net,8654795515,"090 Barrera Islands, North Trevorport, VA 04112",East Coryland,Connecticut,61147,USA,2025-03-17,Regular,1728.96
CUST_000483,William,Hughes,thomaslinda@example.net,360.422.0695x354,"Unit 1227 Box 5950, DPO AE 21198",Maloneton,Colorado,42379,USA,2023-10-16,Budget,1948.33
CUST_000484,Matthew,Roy,rebeccareed@example.net,+1-494-979-5074x07173,"9503 Brandon Lock, Susanborough, ME 95052",East Hannahshire,Delaware,00894,USA,2024-02-22,Regular,4361.05
CUST_000485,Michael,Pace,rosshunter@example.net,001-741-718-4913x59928,"9520 Hughes Bypass, South Tamarashire, OK 02211",South Ashleyside,Arkansas,10159,USA,2024-09-18,Budget,1270.15
CUST_000486,Paul,Gonzales,bradley37@example.net,823-939-4495x300,"5032 Poole Cliffs, Lewisfurt, MD 33937",South Isaiah,Connecticut,60712,USA,2024-09-11,Regular,1244.46
CUST_000487,Jonathan,Perkins,dorisarmstrong@example.org,234.851.1009,"3088 Dixon Gardens, East Oliviaville, CO 50836",Wallaceberg,South Carolina,01352,USA,2024-02-25,Regular,313.87
CUST_000488,Peggy,Cook,kcook@example.net,+1-875-692-1299,"36202 Wood Pike, North Jonathan, NH 03733",North Rebecca,Delaware,12406,USA,2025-04-04,Budget,2417.58
CUST_000489,Max,Martin,whiteryan@example.org,992-215-8189,"1186 Amanda Isle, Lake Briannamouth, OK 98755",Vaughnfort,Hawaii,92772,USA,2025-01-08,Regular,1991.79
CUST_000490,Clinton,Hawkins,fletcherkaren@example.com,478.993.1869,"PSC 8454, Box 0182, APO AE 95185",Martinton,Idaho,72747,USA,2024-01-04,Budget,3982.73
CUST_000491,Christina,Herrera,derekdougherty@example.org,714-547-4328x116,"020 Tiffany Harbor, East Melissa, DC 94471",Jimenezberg,Vermont,14032,USA,2024-01-27,Budget,4906.01
CUST_000492,Nathan,Lee,wesleybutler@example.org,(346)530-0593x77756,"029 Robert Via, South Kennethton, VI 21357",North Sherry,Alaska,35060,USA,2024-01-30,Regular,4827.64
CUST_000493,Megan,Harmon,carl66@example.org,(291)731-6708,"6706 Jackie Drives Apt. 986, Michaelport, OR 38110",Kevinton,New Hampshire,57056,USA,2024-05-21,Premium,2561.23
CUST_000494,Tina,Cohen,jenniferbradley@example.com,8494627322,"42436 Samantha Streets, Shelleyside, UT 42517",Emilyville,Utah,67962,USA,2025-05-12,Budget,1726.77
CUST_000495,William,Mercado,fergusontrevor@example.net,+1-591-796-2341x99643,"472 Estrada Lakes, East John, ID 05053",North Christian,Mississippi,88117,USA,2024-09-04,Premium,4383.53
CUST_000496,Victor,Johnson,mitchell76@example.net,001-547-757-6945,"Unit 6597 Box 4669, DPO AP 50610",South Jasonview,Florida,10865,USA,2023-12-06,Regular,588.59
CUST_000497,Matthew,Wood,armstrongsara@example.net,681-952-6925x5966,"74235 Joseph Lights, Port Justinview, SD 71864",East Laura,Hawaii,54955,USA,2025-04-16,Regular,175.2
CUST_000498,Darren,Frank,jason07@example.net,(337)331-0081x78522,"84523 Ochoa Shoals Suite 268, Greenfort, AR 15237",Leeburgh,Tennessee,89198,USA,2023-08-10,Premium,2108.9
CUST_000499,Heather,Jenkins,nancy23@example.com,372.696.6563x370,"PSC 0527, Box 8105, APO AA 85576",North Anthonyberg,New Mexico,89946,USA,2023-12-07,Budget,4852.79
CUST_000500,Jessica,Jones,luisbates@example.org,860-394-3913,"31369 Bell Drives, Thompsontown, PA 85026",New Jessica,New York,32761,USA,2024-04-14,Premium,2400.5
CUST_000501,David,Brooks,margaret33@example.org,(427)239-3899,"353 Jeremy Meadow Apt. 850, Sanderston, OH 60678",New Jacobfort,Delaware,66779,USA,2025-04-08,Regular,1758.95
CUST_000502,Eric,Nash,ajohnson@example.com,426-315-8388,"USCGC Wade, FPO AP 57483",Amandaview,Wyoming,53262,USA,2024-07-27,Budget,2047.67
CUST_000503,James,Ramos,david33@example.net,(422)780-1944,"225 Brown Falls, Jasonton, MH 51568",Port Penny,Washington,63256,USA,2025-05-23,Premium,4273.65
CUST_000504,Lauren,Jones,schmidtjoseph@example.net,441.230.7538x4185,"62608 Beck Forks, Sandovalfurt, CA 41635",Krystalton,Mississippi,42237,USA,2024-02-02,Budget,4310.78
CUST_000505,Ashley,Lloyd,richardsonronnie@example.net,811-595-5640x919,"752 Thomas Alley Apt. 042, Braytown, CA 82126",Davisland,Georgia,40803,USA,2023-09-16,Regular,4775.28
CUST_000506,Shelley,Duncan,nbullock@example.com,889.976.0987x312,"PSC 3192, Box 2760, APO AA 44949",Wongchester,Minnesota,31595,USA,2025-05-04,Budget,3621.72
CUST_000507,Dana,Clark,james91@example.net,001-465-343-0895x23120,"57644 Marsh Haven Suite 000, South Tammy, NH 52358",Kylechester,New York,53049,USA,2024-03-09,Regular,4374.68
CUST_000508,Ashley,Watkins,nicole16@example.org,(956)504-5006x3553,"9692 Alexander Creek Suite 296, West Jamie, UT 49123",Ballburgh,Mississippi,46345,USA,2023-10-15,Premium,3125.55
CUST_000509,Evan,Martin,bcraig@example.com,715.894.8989,"6345 Baxter Highway Apt. 441, Cherylfurt, OK 79600",Port Catherine,Virginia,34380,USA,2024-02-21,Premium,3192.69
CUST_000510,Beth,Mitchell,natalie40@example.net,001-682-323-0958x62973,"97202 Michelle Trace, South Markhaven, MI 25760",Crystalchester,Mississippi,44630,USA,2024-07-23,Regular,4987.39
CUST_000511,Lauren,Anderson,benjaminsmith@example.com,496-746-1293x900,"75658 Lee Prairie, Courtneyfort, AL 73295",Arellanoland,Oregon,80387,USA,2024-01-07,Budget,542.86
CUST_000512,Sheryl,Green,angela34@example.net,566-831-1388x50342,"33474 Joseph Fords, North Kevinmouth, VT 76450",Gordonfurt,Ohio,04173,USA,2023-08-16,Premium,3825.81
CUST_000513,Andrea,Valenzuela,jennifer29@example.com,(690)521-7741x7430,"38502 Lisa Ridge, Robertmouth, HI 59280",Jessicaburgh,Illinois,26851,USA,2023-11-02,Budget,4375.64
CUST_000514,Abigail,Hernandez,albertsmith@example.com,(991)333-0303x3467,"675 Samuel Meadow, Port Timothy, RI 46031",Johnton,Idaho,36938,USA,2024-12-01,Regular,915.19
CUST_000515,Mitchell,Brown,reneenavarro@example.net,001-347-223-0342x02847,"24050 Olsen Stravenue, Hendricksview, TN 72127",Blairville,New Mexico,84674,USA,2024-11-27,Regular,4526.78
CUST_000516,Hannah,Morris,robert99@example.org,306-458-3872x725,"566 Marquez Parkways, East Todd, SC 25093",Berryland,Idaho,13572,USA,2023-10-30,Premium,1689.44
CUST_000517,Christopher,Krause,schmidttammy@example.org,958.669.0170,"251 Benson Fall, Jillville, NM 13873",East Douglas,New York,51332,USA,2025-02-22,Premium,1537.5
CUST_000518,Jonathan,Robinson,bwhite@example.com,222-516-2654x9633,"4704 Romero Prairie Suite 047, Port Gabrielstad, RI 90038",Cannonstad,California,80727,USA,2025-03-08,Regular,2210.37
CUST_000519,Nancy,Lopez,ncrawford@example.net,(666)432-9563,"5225 Andres Common Suite 581, Port Cassandra, AK 86237",Ashleyburgh,Georgia,78164,USA,2024-02-29,Premium,2702.71
CUST_000520,Daryl,Morris,jrobinson@example.net,259-863-6372x62942,"498 Debbie Plaza Suite 133, East Dianaton, AZ 36232",Lake Melissa,California,84697,USA,2023-09-25,Budget,3440.82
CUST_000521,Gregory,Hernandez,kimberlywatson@example.com,315.782.6868x76401,"4420 Laura Fall, Ramoshaven, NJ 32554",Abigailfurt,South Dakota,53156,USA,2024-02-25,Premium,932.92
CUST_000522,Sonya,Ross,kimberly19@example.com,001-423-242-1926x2213,"42948 Laura Creek, Jessicahaven, PW 74996",North Thomasmouth,Georgia,53749,USA,2024-10-20,Premium,3086.51
CUST_000523,Chelsea,Davila,barbara81@example.net,(883)818-0036,"000 Mayer Summit, New Matthew, ND 52409",Port Cole,Massachusetts,83313,USA,2023-08-27,Regular,3136.58
CUST_000524,Mark,White,olivianolan@example.net,001-905-882-6929x900,"76332 Nicole Parkway Suite 337, Mcculloughland, NY 44570",Lake Tabithafurt,Idaho,52621,USA,2024-07-09,Premium,2538.57
CUST_000525,Daniel,Hamilton,tammy10@example.org,528.723.3921,"PSC 7918, Box 7506, APO AA 65120",Daviston,Nevada,99528,USA,2024-11-21,Budget,801.28
CUST_000526,Jennifer,Petersen,adamnolan@example.net,314.731.9279x76178,"Unit 6983 Box 8457, DPO AE 96763",Lake Lynnberg,Vermont,51722,USA,2024-05-09,Regular,3225.73
CUST_000527,Miguel,Ashley,wferguson@example.org,+1-459-712-5734x989,"607 Tanner Prairie Apt. 747, Port Christina, NE 77868",Bryanmouth,Oregon,81599,USA,2024-05-24,Regular,1351.1
CUST_000528,Todd,Hart,rparker@example.com,685-399-4641x839,"7853 Quinn Plain, South Kellyshire, ND 04165",Kellytown,Rhode Island,22346,USA,2024-12-17,Premium,4504.65
CUST_000529,Danielle,Drake,murphygeorge@example.org,(262)270-6648,"8458 Kayla Alley, Port Elizabeth, AZ 43739",Torresside,Oklahoma,31559,USA,2024-11-13,Regular,4515.93
CUST_000530,Brooke,Wells,tranrobert@example.org,7278500030,"99530 Hughes Court Suite 937, Ryanshire, AR 66384",Sloantown,Tennessee,16008,USA,2024-09-06,Budget,2778.33
CUST_000531,Thomas,Perry,johnsoncrystal@example.org,(951)603-4444x29906,"652 Case Lane Apt. 215, Cherylchester, VI 63112",West Sarah,Wyoming,23865,USA,2023-12-12,Premium,2264.48
CUST_000532,Sheila,White,riverajason@example.net,+1-747-504-7476x4845,"13835 Tracy Common Apt. 455, North Gabriel, MP 78611",North Joycefurt,Florida,86800,USA,2023-12-12,Regular,4939.49
CUST_000533,Stacey,Arias,noblekimberly@example.org,001-727-772-6488x39585,"52516 Tiffany Islands Suite 591, Jonesmouth, PW 07346",West Kyleland,Kentucky,59252,USA,2024-07-08,Regular,3230.8
CUST_000534,Kyle,Ruiz,danielle52@example.com,684.617.1594x973,"53788 Jeffrey Crossing, South Christopher, WY 09498",East Margaret,North Dakota,79258,USA,2023-12-10,Regular,3482.54
CUST_000535,Ronald,Johnson,lhunter@example.net,852-478-7304,"2174 Murphy Shore, West Jessica, NJ 67591",North Williamville,Minnesota,56187,USA,2025-01-04,Regular,4241.99
CUST_000536,Timothy,Carter,vcrawford@example.com,662.896.9143x362,"5099 Hannah Creek Apt. 898, Timothyshire, AK 70138",Port Sarah,Virginia,45115,USA,2023-11-26,Premium,4996.93
CUST_000537,Cody,Miller,salvarado@example.com,(946)748-8499,"5958 Sonia Streets Apt. 902, North Scott, OR 61155",Port Devinhaven,Ohio,25081,USA,2024-11-29,Regular,622.6
CUST_000538,Charlene,Heath,murraysara@example.net,344.451.4367x28681,"88568 Kimberly Ports, New Valerie, NM 71118",West Sierramouth,Oregon,01989,USA,2025-06-10,Regular,2902.42
CUST_000539,Lori,Rojas,marthagriffin@example.net,5557286693,"880 Woodward Bridge Suite 326, Lake Julieville, OK 32106",North Johnside,Florida,75671,USA,2024-07-24,Budget,1549.77
CUST_000540,Kyle,Lucas,michael36@example.org,001-608-758-1810,"3736 Rebecca Square, Harrisfurt, DC 58155",East Hannahhaven,Washington,79089,USA,2024-05-28,Budget,1546.63
CUST_000541,Ashley,Clark,laurenbrown@example.org,+1-858-556-1547x3156,"5116 Sanchez Springs, Lake Dennishaven, PW 31956",Tuckermouth,Alaska,21263,USA,2024-09-17,Budget,2039.45
CUST_000542,Brooke,Barajas,vortiz@example.org,928-716-4416x1019,"8464 Theresa Crossing, East Elizabethside, AL 18244",Bairdtown,Kentucky,19206,USA,2024-08-02,Premium,2873.05
CUST_000543,Robert,Henderson,bakerjonathon@example.com,218.893.9530x969,"909 Glen Plain Suite 987, Monicastad, DE 93157",Port Marie,Michigan,70970,USA,2025-02-22,Budget,3913.73
CUST_000544,Patricia,Taylor,rmartinez@example.org,5686811640,"USS Hunter, FPO AE 72377",Ramosstad,North Carolina,29657,USA,2025-02-09,Premium,4562.02
CUST_000545,Jim,Sullivan,qcole@example.org,809.209.1538,"2542 Sandra Cliff, Port Molly, MH 11641",Lake Denisemouth,New Jersey,18058,USA,2023-07-27,Budget,2533.96
CUST_000546,Joseph,Ramirez,brownhannah@example.net,001-341-293-2453,"22487 Brenda Street Suite 264, Harrisburgh, MN 10741",Wilkinsonberg,Idaho,38461,USA,2023-08-01,Regular,3901.13
CUST_000547,Joseph,Wu,geraldgarcia@example.net,+1-900-234-6861x630,"2020 Brooke Tunnel Apt. 662, New Michaelchester, ND 76967",North Matthewfort,Rhode Island,41525,USA,2023-08-14,Premium,3074.62
CUST_000548,Brian,Simpson,matthewyates@example.org,4734971307,"690 Wilkerson Shoal, Simpsonburgh, DE 03771",Leslieview,West Virginia,53914,USA,2025-03-28,Regular,1173.12
CUST_000549,Daniel,Crawford,amyhaney@example.org,407.744.3602x3442,"25239 Campos Divide Apt. 944, Salinasfort, FM 24132",Jensenborough,Utah,24438,USA,2024-06-12,Premium,3142.37
CUST_000550,Darlene,Gomez,walkerdavid@example.com,779-748-0245,"11915 George Meadows, Holderport, VA 80015",Scottside,Nevada,67832,USA,2024-12-26,Budget,3802.33
CUST_000551,Robert,Lewis,akidd@example.net,244.974.0837x81919,"64006 Phillip Stream, Port James, MD 30708",Amberhaven,Nevada,35945,USA,2024-07-04,Budget,3436.19
CUST_000552,Shirley,Williams,davidandrews@example.net,(754)762-2021x23720,"00008 Wright Highway, Chavezshire, DE 80741",North Zacharyshire,Wyoming,74966,USA,2023-09-29,Premium,3178.42
CUST_000553,David,Wilson,johnsonstephanie@example.org,(292)832-7379x8979,"8186 Cooke Loaf Apt. 000, Gabriellebury, NE 16064",Lake Marymouth,Colorado,13099,USA,2024-08-31,Budget,3267.07
CUST_000554,Nicole,Flores,heather58@example.org,001-894-820-3401x53534,"9994 Perkins Squares Suite 667, Lake Brian, AR 72660",West Nicole,Washington,02602,USA,2025-04-11,Regular,3964.19
CUST_000555,Donald,Carrillo,barkeredwin@example.org,+1-338-979-4026x2085,"73536 Moore Forges Suite 700, Christopherville, WI 73903",New Jacqueline,Connecticut,72453,USA,2023-10-20,Premium,2939.91
CUST_000556,Glenda,Mays,kristievillegas@example.com,001-404-561-0079,"0012 Alexandra Mount Apt. 012, East Ashley, SC 56497",West Christophertown,Tennessee,35168,USA,2024-09-07,Budget,743.92
CUST_000557,Jennifer,Smith,ugraham@example.org,001-344-360-4227x63460,"7347 Jordan Keys, Millerchester, ND 22662",West Katherine,West Virginia,89549,USA,2023-10-28,Regular,1700.92
CUST_000558,Margaret,Barnett,philliphatfield@example.net,(966)656-2241x9768,"7129 Danielle Lake Apt. 061, Vincentfort, ME 19581",East Lawrence,Louisiana,27957,USA,2024-03-16,Regular,960.64
CUST_000559,Brian,Barber,hkelley@example.org,456-249-5254,"Unit 4411 Box 1973, DPO AP 72647",New Dwaynebury,Alabama,88147,USA,2024-06-19,Premium,3953.91
CUST_000560,Jesus,Perez,vincent82@example.net,888-649-6806,"1102 Eugene Wells, Larryview, CO 95686",East Michelle,Delaware,93330,USA,2024-05-28,Regular,2701.18
CUST_000561,Brent,Carr,psmith@example.com,(518)360-0320,"14003 Ellison Mountains, East Danielfort, WA 13464",Gillside,Nebraska,06476,USA,2025-03-19,Regular,4169.32
CUST_000562,Kara,Wilkerson,jhenson@example.com,+1-390-584-1947x85501,"USNV Walker, FPO AP 22212",North Thomasburgh,Oklahoma,69770,USA,2024-12-28,Regular,4578.84
CUST_000563,Michelle,Wallace,ruizkimberly@example.net,001-403-471-6160x88197,"PSC 9964, Box 7718, APO AE 64092",Maryton,New Hampshire,55449,USA,2024-09-28,Regular,4840.18
CUST_000564,Michelle,Yoder,whitejustin@example.org,+1-885-457-8002x44323,"9069 Arnold Vista, Greenfort, AK 51479",Flemingstad,California,57770,USA,2024-11-14,Regular,3758.14
CUST_000565,Hannah,Sanchez,heidi21@example.com,2165426107,"842 Allison Squares, New Amandabury, OK 18451",Amberport,North Carolina,09146,USA,2024-01-09,Regular,4040.74
CUST_000566,Andrew,Turner,rodgerscaroline@example.org,9537021516,"463 Elizabeth Ridges Suite 348, North Aarontown, GU 16031",Rhondachester,Kentucky,20878,USA,2024-08-06,Regular,4818.18
CUST_000567,William,Stokes,hfoley@example.com,438.555.1281x7751,"155 Moore Walk Apt. 972, Lake Patrick, FL 39250",Ryanstad,Wyoming,37225,USA,2024-06-14,Premium,3795.34
CUST_000568,Kendra,Mcdonald,howardscott@example.org,930.287.1564x783,"4380 Pamela Hill Apt. 485, Powersfurt, AR 21734",West Jordan,Wisconsin,52199,USA,2025-01-04,Premium,4314.69
CUST_000569,Allison,Zavala,hlopez@example.com,5764642076,"353 Alvarez Square, West Cassandra, IL 69839",Bowenfort,Rhode Island,07332,USA,2024-06-01,Budget,3404.59
CUST_000570,Paula,Benson,zachary86@example.net,+1-932-505-5340x50892,"9764 Leon Springs, Robertton, WA 62588",Portermouth,Minnesota,33883,USA,2023-11-22,Regular,4839.62
CUST_000571,Samuel,Jones,allenkimberly@example.com,(227)436-2732,"1117 Curtis Overpass, Lawsonfort, CT 55935",North Kimberly,Hawaii,81344,USA,2025-06-06,Budget,1892.3
CUST_000572,Amy,Wilson,mary69@example.net,405.421.6903,"698 Cody Grove, Lake Raymond, NM 10650",South Amyland,New Hampshire,61390,USA,2025-06-07,Regular,168.2
CUST_000573,Paige,Smith,lindamiller@example.org,405.600.4933x267,"PSC 6931, Box 7294, APO AA 57285",New Adam,Iowa,74271,USA,2023-08-16,Budget,705.58
CUST_000574,Judith,Avila,jordan25@example.net,001-498-351-9393x2727,"3504 Brown Village, Higginsmouth, MO 85158",Madisonmouth,Hawaii,72979,USA,2024-12-03,Regular,3396.86
CUST_000575,Kevin,Rowland,vbaker@example.net,001-250-870-8864,"0208 Elizabeth Cove Apt. 902, Port Christian, MN 39729",New Antonio,Kentucky,71570,USA,2024-10-08,Budget,1384.59
CUST_000576,Robin,Richards,rachelbailey@example.org,432.702.3510,"PSC 5501, Box 9354, APO AA 94599",East Melissashire,North Carolina,73165,USA,2025-04-10,Regular,4129.84
CUST_000577,Ann,Neal,cindyfischer@example.org,224.236.2962,"24412 Sean Isle, Edwardsberg, AR 15954",East Tammy,Montana,26464,USA,2023-09-18,Regular,630.9
CUST_000578,Timothy,Parker,joshua10@example.com,(394)419-3759,"31753 Anderson Manors Suite 752, Kingville, MH 19095",New Ronaldmouth,Wyoming,30459,USA,2023-08-11,Premium,2410.24
CUST_000579,Adam,Watkins,leslie24@example.org,721.315.3550,"91430 Washington Ramp, Littleview, NH 79860",West Heather,Kentucky,17709,USA,2023-11-18,Budget,4432.75
