transaction_id,customer_id,product_id,quantity,unit_price,total_amount,discount_amount,tax_amount,shipping_cost,payment_method,transaction_date,order_status,shipping_address,channel
TXN_00004297,CUST_000856,PROD_000120,2,376.46,752.91,39.63,60.23,0.02,Bank Transfer,2025-07-22 14:06:09,Refunded,"685 Dennis Tunnel Suite 297, Millerfurt, MS 18471",In-Store
TXN_00004298,CUST_000044,PROD_000017,4,137.09,548.35,60.93,43.87,13.62,Credit Card,2025-07-22 14:05:29,Completed,"10278 Mcintyre Crest Suite 473, Heatherfort, ID 16575",Phone
TXN_00004299,CUST_000849,PROD_000298,4,117.57,470.27,52.25,37.62,6.53,Debit Card,2025-07-22 14:04:28,Refunded,"41589 Jason Landing, Port Amy, VT 94233",Phone
TXN_00004300,CUST_000440,PROD_000204,2,149.38,298.76,15.72,23.9,11.11,PayPal,2025-07-22 14:09:30,Completed,"14105 Stephen Ridges Apt. 987, New Jessicaberg, WV 63155",Phone
TXN_00004301,CUST_000957,PROD_000447,4,152.9,611.61,32.19,48.93,9.81,Credit Card,2025-07-22 14:06:05,Refunded,"97266 Jason Tunnel Apt. 572, Sanchezport, VT 54616",Mobile App
TXN_00004302,CUST_000611,PROD_000440,1,254.94,254.94,28.33,20.4,7.48,Credit Card,2025-07-22 14:09:14,Cancelled,"64531 Benson Mountain Apt. 571, Port Dawnhaven, SC 75943",Phone
TXN_00004303,CUST_000280,PROD_000227,5,197.28,986.38,51.92,78.91,0.74,PayPal,2025-07-22 14:08:23,Completed,"8835 Palmer Extensions, West Diana, OK 44972",Phone
TXN_00004304,CUST_000608,PROD_000180,5,83.03,415.17,46.13,33.21,3.34,Debit Card,2025-07-22 14:06:27,Pending,"640 Alex Forge, New Davidburgh, AR 97596",Phone
TXN_00004305,CUST_000329,PROD_000337,3,173.05,519.15,10.59,41.53,9.82,Bank Transfer,2025-07-22 14:09:29,Cancelled,"119 Terri Tunnel Apt. 828, New Sandraborough, WV 10080",Phone
TXN_00004306,CUST_000297,PROD_000479,4,477.36,1909.43,38.97,152.75,4.48,Credit Card,2025-07-22 14:08:53,Refunded,"31830 Jones Point Apt. 206, Christinashire, IA 84087",Website
TXN_00004307,CUST_000240,PROD_000386,3,342.7,1028.11,114.23,82.25,10.77,Debit Card,2025-07-22 14:04:31,Completed,"68277 Richard Ridges Apt. 068, Johnhaven, TX 80349",Phone
TXN_00004308,CUST_000207,PROD_000271,3,366.3,1098.91,22.43,87.91,11.94,Credit Card,2025-07-22 14:04:26,Refunded,"930 Tracey Route Suite 149, Jacksonborough, TN 97338",Website
TXN_00004309,CUST_000841,PROD_000368,2,190.78,381.56,42.4,30.52,4.48,PayPal,2025-07-22 14:09:23,Completed,"37043 Jesus Trace Apt. 188, New Juan, MO 83681",Phone
TXN_00004310,CUST_000115,PROD_000103,1,193.45,193.45,21.49,15.48,1.85,Credit Card,2025-07-22 14:05:43,Cancelled,"818 Nicholas Ford, Robertville, FL 56347",Website
TXN_00004311,CUST_000323,PROD_000228,2,373.24,746.49,15.23,59.72,5.96,Debit Card,2025-07-22 14:09:25,Refunded,"833 Beck Locks, West Williamview, OH 70592",Phone
TXN_00004312,CUST_000447,PROD_000043,1,23.21,23.21,2.58,1.86,6.94,Debit Card,2025-07-22 14:06:11,Completed,"585 Joel Place, Glasston, ID 02773",In-Store
TXN_00004313,CUST_000751,PROD_000379,2,487.37,974.75,19.89,77.98,1.0,Debit Card,2025-07-22 14:07:41,Refunded,"179 Collins Crescent, Smithborough, WV 24454",Mobile App
TXN_00004314,CUST_000075,PROD_000496,3,403.07,1209.22,134.36,96.74,14.29,Bank Transfer,2025-07-22 14:07:59,Completed,"76137 Allison Bridge, Sarahberg, MS 74999",Mobile App
TXN_00004315,CUST_000036,PROD_000302,2,445.01,890.02,18.16,71.2,1.7,Credit Card,2025-07-22 14:07:57,Refunded,"9782 Shannon Valleys, Toniland, NY 85190",In-Store
TXN_00004316,CUST_000379,PROD_000479,3,462.74,1388.24,73.07,111.06,7.72,Debit Card,2025-07-22 14:08:46,Pending,"1213 Tucker Avenue Suite 260, Ianmouth, VI 90027",Mobile App
TXN_00004317,CUST_000948,PROD_000171,3,164.09,492.26,54.7,39.38,8.18,PayPal,2025-07-22 14:07:21,Pending,"USNV Jones, FPO AA 21423",Website
TXN_00004318,CUST_000839,PROD_000038,1,472.26,472.26,24.86,37.78,6.12,Bank Transfer,2025-07-22 14:04:55,Pending,"03452 Bruce Mews Apt. 693, East Davidfurt, TN 34014",In-Store
TXN_00004319,CUST_000459,PROD_000162,1,416.54,416.54,46.28,33.32,7.2,PayPal,2025-07-22 14:06:34,Cancelled,"141 Rodriguez Meadow, South Rachelbury, HI 64399",Phone
TXN_00004320,CUST_000262,PROD_000425,5,176.32,881.61,17.99,70.53,3.27,PayPal,2025-07-22 14:07:11,Completed,"8955 Susan Meadows, New Teresa, ID 81276",Website
TXN_00004321,CUST_000936,PROD_000162,2,453.56,907.13,18.51,72.57,11.02,PayPal,2025-07-22 14:07:08,Completed,"5850 Andrews Court Suite 504, Thompsonbury, MO 54542",Website
TXN_00004322,CUST_000417,PROD_000338,2,257.36,514.71,57.19,41.18,13.66,Debit Card,2025-07-22 14:06:31,Pending,"24890 Gray Canyon, Mcdonaldton, PA 06904",Website
TXN_00004323,CUST_000458,PROD_000249,5,217.66,1088.29,22.21,87.06,4.96,Bank Transfer,2025-07-22 14:09:17,Completed,"570 Bryan Burg Suite 806, Floresland, MP 24071",Mobile App
TXN_00004324,CUST_000497,PROD_000381,3,66.36,199.07,10.48,15.93,12.12,Bank Transfer,2025-07-22 14:06:52,Completed,"74235 Joseph Lights, Port Justinview, SD 71864",Phone
TXN_00004325,CUST_000660,PROD_000099,4,143.46,573.85,11.71,45.91,1.22,Bank Transfer,2025-07-22 14:06:38,Completed,"650 Thompson Mountains Suite 120, New Christopher, UT 85436",Mobile App
TXN_00004326,CUST_000851,PROD_000316,1,375.19,375.19,41.69,30.02,5.18,Bank Transfer,2025-07-22 14:06:32,Completed,"70804 Carla Ford Apt. 850, Hullville, PA 55887",In-Store
TXN_00004327,CUST_000105,PROD_000125,1,402.17,402.17,8.21,32.17,1.94,Bank Transfer,2025-07-22 14:06:49,Completed,"57202 Carlson Trail Suite 798, Charlesmouth, NC 29331",In-Store
TXN_00004328,CUST_000805,PROD_000443,1,219.38,219.38,11.55,17.55,14.45,PayPal,2025-07-22 14:05:25,Pending,"USS Ruiz, FPO AP 67929",In-Store
TXN_00004329,CUST_000069,PROD_000321,2,416.73,833.45,43.87,66.68,3.59,Bank Transfer,2025-07-22 14:09:20,Cancelled,"1252 Barnes Dam, Hendersonfort, SC 70936",Website
TXN_00004330,CUST_000020,PROD_000091,5,434.88,2174.4,241.6,173.95,6.8,Bank Transfer,2025-07-22 14:09:43,Refunded,"PSC 4964, Box 9909, APO AP 13507",Phone
TXN_00004331,CUST_000719,PROD_000243,4,431.64,1726.56,35.24,138.12,12.87,Credit Card,2025-07-22 14:08:10,Refunded,"7592 Amanda Walk, New Jeffreyside, WV 75466",In-Store
TXN_00004332,CUST_000266,PROD_000488,2,309.74,619.48,32.6,49.56,4.65,Bank Transfer,2025-07-22 14:06:06,Pending,"1720 Matthews Hill Suite 601, Port Marcus, WY 24869",Website
TXN_00004333,CUST_000566,PROD_000285,4,105.19,420.77,22.15,33.66,11.4,Credit Card,2025-07-22 14:08:23,Pending,"463 Elizabeth Ridges Suite 348, North Aarontown, GU 16031",Mobile App
TXN_00004334,CUST_000843,PROD_000140,2,188.38,376.75,7.69,30.14,3.96,Bank Transfer,2025-07-22 14:05:28,Refunded,"32198 Todd Views Suite 551, East Martinfurt, NE 57438",In-Store
TXN_00004335,CUST_000919,PROD_000400,4,449.31,1797.23,199.69,143.78,13.44,PayPal,2025-07-22 14:07:52,Cancelled,"771 Kristine Rest, New Tashabury, RI 60331",Website
TXN_00004336,CUST_000356,PROD_000312,1,202.5,202.5,10.66,16.2,4.53,PayPal,2025-07-22 14:09:00,Completed,"7555 Anderson Pines Apt. 333, Port Jessica, WY 81618",In-Store
TXN_00004337,CUST_000692,PROD_000035,4,221.97,887.88,18.12,71.03,10.88,Debit Card,2025-07-22 14:05:49,Completed,"95867 Williams Run, West Alanborough, KY 53989",Website
TXN_00004338,CUST_000228,PROD_000183,3,356.83,1070.5,118.94,85.64,5.81,PayPal,2025-07-22 14:05:36,Cancelled,"2817 Jacob Circle, Port Katherine, KS 54082",Mobile App
TXN_00004339,CUST_000514,PROD_000288,4,308.08,1232.34,64.86,98.59,0.77,PayPal,2025-07-22 14:06:11,Cancelled,"675 Samuel Meadow, Port Timothy, RI 46031",Phone
TXN_00004340,CUST_000555,PROD_000146,4,39.39,157.57,17.51,12.61,12.48,Credit Card,2025-07-22 14:05:57,Completed,"73536 Moore Forges Suite 700, Christopherville, WI 73903",Website
TXN_00004341,CUST_000725,PROD_000353,4,237.0,947.99,105.33,75.84,14.3,Bank Transfer,2025-07-22 14:06:22,Refunded,"PSC 1990, Box 3803, APO AA 16393",In-Store
TXN_00004342,CUST_000694,PROD_000130,4,319.34,1277.37,26.07,102.19,5.43,PayPal,2025-07-22 14:08:45,Refunded,"14107 Stephen Mews Apt. 485, Port Destinyside, MP 80016",In-Store
TXN_00004343,CUST_000202,PROD_000408,4,452.49,1809.94,36.94,144.8,2.25,Bank Transfer,2025-07-22 14:06:02,Pending,"837 David Place, North Joshua, IL 32651",Mobile App
TXN_00004344,CUST_000711,PROD_000186,4,276.83,1107.32,123.04,88.59,10.25,Debit Card,2025-07-22 14:05:56,Cancelled,"635 Walker Stravenue, North Kaylaberg, NV 72495",In-Store
TXN_00004345,CUST_000149,PROD_000208,3,252.36,757.08,15.45,60.57,14.15,Credit Card,2025-07-22 14:08:21,Pending,"27846 Gonzalez Springs, Kevinport, PW 57481",Website
TXN_00004346,CUST_000728,PROD_000125,5,402.17,2010.86,41.04,160.87,7.61,Bank Transfer,2025-07-22 14:09:57,Cancelled,"19976 Cook Grove Suite 551, Kimberlychester, ME 15127",Phone
TXN_00004347,CUST_000076,PROD_000491,1,203.9,203.9,4.16,16.31,12.64,Bank Transfer,2025-07-22 14:07:13,Pending,"85691 Hale Stream, North John, NE 15703",Phone
TXN_00004348,CUST_000530,PROD_000036,1,256.26,256.26,5.23,20.5,3.28,Debit Card,2025-07-22 14:07:23,Refunded,"99530 Hughes Court Suite 937, Ryanshire, AR 66384",Phone
TXN_00004349,CUST_000789,PROD_000035,1,203.85,203.85,22.65,16.31,9.37,Bank Transfer,2025-07-22 14:10:06,Refunded,"08445 Cory Stream Apt. 764, New Sierra, MP 91372",Phone
TXN_00004350,CUST_000283,PROD_000076,4,53.75,215.01,4.39,17.2,8.94,Bank Transfer,2025-07-22 14:08:02,Completed,"17309 Johnson View Suite 465, Port Monicaport, CA 70548",Mobile App
TXN_00004351,CUST_000020,PROD_000300,5,276.53,1382.63,153.62,110.61,8.48,Bank Transfer,2025-07-22 14:09:39,Pending,"PSC 4964, Box 9909, APO AP 13507",Phone
TXN_00004352,CUST_000749,PROD_000313,2,409.98,819.97,16.73,65.6,7.46,Debit Card,2025-07-22 14:09:36,Refunded,"652 Davis Parkways Suite 370, Port Patrickview, KS 70108",Website
TXN_00004353,CUST_000560,PROD_000290,1,230.14,230.14,12.11,18.41,0.83,Bank Transfer,2025-07-22 14:06:05,Pending,"1102 Eugene Wells, Larryview, CO 95686",In-Store
TXN_00004354,CUST_000891,PROD_000356,1,457.83,457.83,24.1,36.63,1.95,Bank Transfer,2025-07-22 14:08:25,Pending,"4965 Matthew Curve Suite 025, Davisville, AS 38502",Mobile App
TXN_00004355,CUST_000596,PROD_000349,1,119.89,119.89,6.31,9.59,6.1,Debit Card,2025-07-22 14:08:50,Cancelled,"8187 Maxwell Harbors Apt. 364, North Michael, VT 75206",Mobile App
TXN_00004356,CUST_000838,PROD_000448,2,15.66,31.32,0.64,2.51,3.48,Debit Card,2025-07-22 14:07:07,Completed,"834 Wheeler Spring, Vasquezport, ND 58206",Mobile App
TXN_00004357,CUST_000780,PROD_000295,2,42.15,84.3,1.72,6.74,9.25,Debit Card,2025-07-22 14:05:00,Cancelled,"Unit 9812 Box 1300, DPO AP 97476",In-Store
TXN_00004358,CUST_000653,PROD_000401,4,198.89,795.56,88.4,63.64,0.34,Bank Transfer,2025-07-22 14:06:11,Completed,"81447 Marsh Heights Apt. 802, Lake Williamside, RI 29765",Phone
TXN_00004359,CUST_000759,PROD_000300,5,276.53,1382.63,153.62,110.61,14.77,PayPal,2025-07-22 14:09:17,Pending,"675 Shah Fork, West Stephanie, TX 75810",Website
TXN_00004360,CUST_000430,PROD_000347,4,182.63,730.51,81.17,58.44,9.18,Debit Card,2025-07-22 14:05:53,Pending,"8094 Kelly Rest, Port Joanton, NH 53950",In-Store
TXN_00004361,CUST_000415,PROD_000117,4,186.66,746.64,82.96,59.73,8.07,Bank Transfer,2025-07-22 14:04:52,Cancelled,"89813 Matthew Plain, West Joseside, DC 23872",Mobile App
TXN_00004362,CUST_000869,PROD_000466,5,380.5,1902.51,211.39,152.2,4.58,Debit Card,2025-07-22 14:05:07,Cancelled,"80679 Murray Fort Suite 720, Wilsonburgh, WV 25885",Mobile App
TXN_00004363,CUST_000373,PROD_000065,4,388.99,1555.95,81.89,124.48,10.73,Credit Card,2025-07-22 14:07:32,Completed,"PSC 0720, Box 1137, APO AP 91585",Phone
TXN_00004364,CUST_000805,PROD_000104,3,442.74,1328.21,69.91,106.26,3.81,PayPal,2025-07-22 14:07:01,Cancelled,"USS Ruiz, FPO AP 67929",Phone
TXN_00004365,CUST_000436,PROD_000495,3,17.35,52.04,1.06,4.16,3.68,Credit Card,2025-07-22 14:06:03,Completed,"71523 West Neck Apt. 820, Hillland, RI 08821",In-Store
TXN_00004366,CUST_000126,PROD_000227,2,197.28,394.55,20.77,31.56,5.43,PayPal,2025-07-22 14:05:11,Pending,"031 Alexis Forge Suite 647, Steventon, MA 11016",Website
TXN_00004367,CUST_000841,PROD_000190,3,144.98,434.94,48.33,34.8,3.71,Bank Transfer,2025-07-22 14:05:27,Refunded,"37043 Jesus Trace Apt. 188, New Juan, MO 83681",In-Store
TXN_00004368,CUST_000613,PROD_000230,2,210.06,420.12,46.68,33.61,5.48,Credit Card,2025-07-22 14:07:48,Refunded,"7699 Jonathan Mill, Sellersburgh, IN 94994",Phone
TXN_00004369,CUST_000393,PROD_000181,5,107.11,535.56,28.19,42.84,7.95,Bank Transfer,2025-07-22 14:06:22,Refunded,"8089 Yolanda Drives Suite 574, East Kathleen, ID 12715",Website
TXN_00004370,CUST_000171,PROD_000423,2,439.69,879.37,97.71,70.35,0.63,Debit Card,2025-07-22 14:07:10,Pending,"158 Megan Estates Apt. 257, West Frank, KY 47839",Website
TXN_00004371,CUST_000725,PROD_000167,2,149.62,299.25,33.25,23.94,13.32,Bank Transfer,2025-07-22 14:07:28,Completed,"PSC 1990, Box 3803, APO AA 16393",Website
TXN_00004372,CUST_000625,PROD_000125,5,389.86,1949.3,102.6,155.94,14.53,PayPal,2025-07-22 14:10:08,Refunded,"9469 Sarah Drives Apt. 272, Lake Thomas, NV 82378",Phone
TXN_00004373,CUST_000085,PROD_000329,2,279.78,559.57,62.17,44.77,14.27,Debit Card,2025-07-22 14:09:28,Refunded,"154 Jennifer Causeway, Kimchester, GA 54767",Phone
TXN_00004374,CUST_000313,PROD_000011,2,191.12,382.23,42.47,30.58,13.8,Bank Transfer,2025-07-22 14:07:26,Pending,"56262 Collins Spring Suite 046, East Raymond, NC 14451",Website
TXN_00004375,CUST_000804,PROD_000168,3,166.63,499.88,55.54,39.99,12.02,PayPal,2025-07-22 14:08:00,Cancelled,"86056 Daniels Branch Apt. 166, Yvonneshire, MP 48693",Phone
TXN_00004376,CUST_000135,PROD_000050,2,474.54,949.07,19.37,75.93,8.64,Credit Card,2025-07-22 14:07:13,Refunded,"88487 Heather Skyway, South Brandyhaven, AZ 33984",Phone
TXN_00004377,CUST_000042,PROD_000103,3,193.45,580.34,64.48,46.43,4.51,Bank Transfer,2025-07-22 14:07:59,Completed,"USCGC Hays, FPO AP 62550",Mobile App
TXN_00004378,CUST_000687,PROD_000460,2,278.91,557.82,11.38,44.63,11.4,Credit Card,2025-07-22 14:04:30,Refunded,"4612 Elizabeth Village, Brookschester, VA 95123",Website
TXN_00004379,CUST_000648,PROD_000481,1,317.53,317.53,35.28,25.4,4.86,Credit Card,2025-07-22 14:07:14,Pending,"193 Alvarez Pass Suite 764, Lopezland, IA 73129",Phone
TXN_00004380,CUST_000839,PROD_000492,3,391.56,1174.68,61.83,93.97,5.08,Credit Card,2025-07-22 14:08:17,Pending,"03452 Bruce Mews Apt. 693, East Davidfurt, TN 34014",Website
TXN_00004381,CUST_000233,PROD_000168,2,166.63,333.25,37.03,26.66,10.22,Credit Card,2025-07-22 14:05:07,Completed,"52330 Melissa Stream Suite 420, Rogersfort, MI 99816",Phone
TXN_00004382,CUST_000197,PROD_000474,3,66.3,198.89,4.06,15.91,4.46,PayPal,2025-07-22 14:08:18,Completed,"3286 Devin Meadow Suite 678, Sherrymouth, FL 01804",Phone
TXN_00004383,CUST_000647,PROD_000027,3,404.6,1213.79,134.86,97.1,7.95,Debit Card,2025-07-22 14:05:00,Completed,"9138 Brown Islands, Garcialand, WY 65448",Website
TXN_00004384,CUST_000854,PROD_000127,3,486.61,1459.83,29.79,116.79,6.09,Debit Card,2025-07-22 14:07:18,Refunded,"804 Burgess Valley, Larsenside, UT 10380",In-Store
TXN_00004385,CUST_000964,PROD_000381,1,68.45,68.45,1.4,5.48,11.7,PayPal,2025-07-22 14:09:31,Pending,"84852 Gutierrez Overpass Suite 037, Ryanfort, AR 96686",Phone
TXN_00004386,CUST_000707,PROD_000168,5,166.63,833.13,92.57,66.65,6.71,PayPal,2025-07-22 14:09:43,Pending,"Unit 8895 Box 9470, DPO AE 75122",Website
TXN_00004387,CUST_000974,PROD_000135,2,245.33,490.66,25.82,39.25,13.02,Bank Transfer,2025-07-22 14:04:57,Completed,"9978 Martin Circle Apt. 414, Derekfurt, AL 84601",Phone
TXN_00004388,CUST_000875,PROD_000247,5,221.42,1107.11,22.59,88.57,13.63,PayPal,2025-07-22 14:09:46,Cancelled,"71812 John Stravenue Suite 139, East Jacobmouth, KS 48200",Mobile App
TXN_00004389,CUST_000674,PROD_000023,2,488.64,977.28,19.94,78.18,0.2,PayPal,2025-07-22 14:08:49,Refunded,"9115 Julie Court Apt. 162, Smithhaven, AZ 18136",Mobile App
TXN_00004390,CUST_000366,PROD_000067,2,231.08,462.16,24.32,36.97,10.33,Debit Card,2025-07-22 14:06:07,Refunded,"3574 Ray Isle, East Tammy, WY 83427",Website
TXN_00004391,CUST_000221,PROD_000175,4,173.75,695.02,77.22,55.6,0.73,Credit Card,2025-07-22 14:06:10,Cancelled,"10600 Hoover Springs, East Susanville, AS 87547",In-Store
TXN_00004392,CUST_000919,PROD_000202,4,183.55,734.18,81.58,58.73,14.67,Debit Card,2025-07-22 14:06:08,Pending,"771 Kristine Rest, New Tashabury, RI 60331",Mobile App
TXN_00004393,CUST_000166,PROD_000366,4,246.82,987.3,109.7,78.98,7.28,PayPal,2025-07-22 14:06:11,Cancelled,"16241 Fred Creek Apt. 723, West Robertside, DC 62616",Website
TXN_00004394,CUST_000503,PROD_000269,5,97.16,485.78,53.98,38.86,9.51,Credit Card,2025-07-22 14:07:20,Completed,"225 Brown Falls, Jasonton, MH 51568",In-Store
TXN_00004395,CUST_000094,PROD_000214,1,194.37,194.37,10.23,15.55,10.84,Bank Transfer,2025-07-22 14:07:35,Refunded,"460 Derrick Flats Suite 697, West Michelle, HI 11093",Phone
TXN_00004396,CUST_000077,PROD_000438,2,405.64,811.28,16.56,64.9,0.42,Debit Card,2025-07-22 14:05:38,Cancelled,"7850 Villarreal Expressway, Ericville, MH 75724",Website
TXN_00004397,CUST_000442,PROD_000475,5,163.49,817.47,90.83,65.4,1.96,Credit Card,2025-07-22 14:09:36,Pending,"0836 Evelyn Haven Suite 488, Cruzfort, FL 65982",In-Store
TXN_00004398,CUST_000692,PROD_000414,2,488.6,977.2,19.94,78.18,3.57,Debit Card,2025-07-22 14:09:47,Refunded,"95867 Williams Run, West Alanborough, KY 53989",Website
TXN_00004399,CUST_000687,PROD_000399,3,214.88,644.65,13.16,51.57,8.63,Debit Card,2025-07-22 14:07:23,Refunded,"4612 Elizabeth Village, Brookschester, VA 95123",In-Store
TXN_00004400,CUST_000759,PROD_000189,5,220.82,1104.12,122.68,88.33,2.42,Credit Card,2025-07-22 14:07:05,Cancelled,"675 Shah Fork, West Stephanie, TX 75810",In-Store
TXN_00004401,CUST_000191,PROD_000039,3,440.44,1321.33,146.81,105.71,12.16,Credit Card,2025-07-22 14:04:21,Refunded,"Unit 3278 Box 8147, DPO AA 10879",Mobile App
TXN_00004402,CUST_000895,PROD_000002,5,33.32,166.58,8.77,13.33,9.69,Credit Card,2025-07-22 14:05:15,Cancelled,"336 Kathryn Avenue Suite 754, South Jackie, AR 00880",Mobile App
TXN_00004403,CUST_000646,PROD_000148,1,488.94,488.94,9.98,39.12,13.56,Bank Transfer,2025-07-22 14:05:58,Cancelled,"116 Theresa Prairie Apt. 004, North Edward, OH 55188",Phone
TXN_00004404,CUST_000890,PROD_000420,3,471.42,1414.26,74.43,113.14,10.44,Credit Card,2025-07-22 14:07:04,Cancelled,"1335 Williams Corners Suite 322, Nolanchester, VT 27346",Mobile App
TXN_00004405,CUST_000153,PROD_000357,3,152.36,457.08,50.79,36.57,8.42,Bank Transfer,2025-07-22 14:08:55,Pending,"1292 Mullins Loop, Youngmouth, VA 84069",Phone
TXN_00004406,CUST_000005,PROD_000319,2,238.32,476.63,9.73,38.13,5.78,PayPal,2025-07-22 14:06:49,Completed,"10518 Joshua Oval, New David, FM 75348",Mobile App
TXN_00004407,CUST_000150,PROD_000358,1,454.79,454.79,23.94,36.38,2.67,Bank Transfer,2025-07-22 14:05:10,Refunded,"272 Angela Ville, Maryberg, LA 88327",Mobile App
TXN_00004408,CUST_000087,PROD_000301,4,359.11,1436.44,29.32,114.92,10.62,Bank Transfer,2025-07-22 14:04:41,Refunded,"56527 Jose Mountain Suite 349, East Karenville, CO 88075",Mobile App
TXN_00004409,CUST_000891,PROD_000099,3,139.07,417.21,21.96,33.38,4.46,PayPal,2025-07-22 14:06:17,Pending,"4965 Matthew Curve Suite 025, Davisville, AS 38502",In-Store
TXN_00004410,CUST_000179,PROD_000381,3,68.45,205.36,4.19,16.43,9.34,Bank Transfer,2025-07-22 14:06:26,Refunded,"9171 Matthew Parkway Suite 294, Taraborough, NM 83789",Mobile App
TXN_00004411,CUST_000947,PROD_000450,5,143.35,716.77,14.63,57.34,14.62,Bank Transfer,2025-07-22 14:04:55,Cancelled,"12151 Cynthia Knoll Suite 244, Barkerberg, AZ 12802",Phone
TXN_00004412,CUST_000944,PROD_000170,1,91.48,91.48,4.81,7.32,5.06,Bank Transfer,2025-07-22 14:04:52,Cancelled,"400 Mcbride Dam Suite 663, East Francisland, KS 32898",Mobile App
TXN_00004413,CUST_000160,PROD_000259,5,229.27,1146.36,23.4,91.71,13.0,Credit Card,2025-07-22 14:06:12,Pending,"19467 Jamie Route, Alexandrachester, IA 23379",Website
TXN_00004414,CUST_000446,PROD_000201,2,302.22,604.44,12.34,48.36,4.05,Credit Card,2025-07-22 14:07:58,Cancelled,"970 Ashley Mill Apt. 205, Lake Rachel, NH 69575",Mobile App
TXN_00004415,CUST_000368,PROD_000387,3,223.02,669.06,74.34,53.52,7.06,Bank Transfer,2025-07-22 14:05:51,Completed,"6829 Blake Coves, Stephenborough, VT 80001",Website
TXN_00004416,CUST_000276,PROD_000116,1,71.69,71.69,7.97,5.74,8.51,Credit Card,2025-07-22 14:09:51,Completed,"3075 Lisa Route, Hendersonville, MH 34744",Phone
TXN_00004417,CUST_000538,PROD_000169,3,35.53,106.59,5.61,8.53,7.24,Bank Transfer,2025-07-22 14:05:24,Refunded,"88568 Kimberly Ports, New Valerie, NM 71118",Mobile App
TXN_00004418,CUST_000105,PROD_000238,3,248.15,744.44,15.19,59.56,13.18,Bank Transfer,2025-07-22 14:04:25,Refunded,"57202 Carlson Trail Suite 798, Charlesmouth, NC 29331",Mobile App
TXN_00004419,CUST_000831,PROD_000117,2,197.03,394.06,20.74,31.52,5.49,Debit Card,2025-07-22 14:09:51,Completed,"34454 Abbott Knoll Suite 600, North Melissa, CO 79271",Mobile App
TXN_00004420,CUST_000367,PROD_000165,4,308.65,1234.62,64.98,98.77,11.73,Debit Card,2025-07-22 14:09:38,Completed,"3305 Summers Orchard, Port Joseph, MD 64031",Website
TXN_00004421,CUST_000225,PROD_000172,3,94.1,282.3,5.76,22.58,13.84,Credit Card,2025-07-22 14:09:48,Completed,"49828 Jonathan Mountain Suite 746, Jonesberg, VT 62007",In-Store
TXN_00004422,CUST_000790,PROD_000294,2,321.84,643.68,33.88,51.49,7.0,Credit Card,2025-07-22 14:05:18,Completed,"8837 Fields Freeway, Samanthaton, UT 93969",Phone
TXN_00004423,CUST_000638,PROD_000326,2,360.94,721.89,37.99,57.75,12.29,Bank Transfer,2025-07-22 14:05:20,Cancelled,"7068 Douglas Meadow, East Sandra, VA 09951",Website
TXN_00004424,CUST_000857,PROD_000131,3,382.92,1148.77,127.64,91.9,7.37,PayPal,2025-07-22 14:04:29,Refunded,"31252 White Flats Suite 256, North Abigailhaven, MP 81674",Website
TXN_00004425,CUST_000857,PROD_000143,1,10.13,10.13,1.13,0.81,9.51,PayPal,2025-07-22 14:04:55,Pending,"31252 White Flats Suite 256, North Abigailhaven, MP 81674",Mobile App
TXN_00004426,CUST_000721,PROD_000196,2,365.54,731.07,81.23,58.49,14.68,PayPal,2025-07-22 14:08:06,Refunded,"69945 Brian Inlet, New Samanthaville, AK 55466",In-Store
TXN_00004427,CUST_000974,PROD_000202,2,193.74,387.49,20.39,31.0,2.37,Debit Card,2025-07-22 14:06:09,Cancelled,"9978 Martin Circle Apt. 414, Derekfurt, AL 84601",Phone
TXN_00004428,CUST_000061,PROD_000201,4,302.22,1208.89,24.67,96.71,13.67,Bank Transfer,2025-07-22 14:08:49,Refunded,"08484 Wayne Square Suite 211, East James, NC 33585",Website
TXN_00004429,CUST_000219,PROD_000137,3,314.38,943.15,19.25,75.45,3.74,Credit Card,2025-07-22 14:05:42,Pending,"24841 Regina Loop, West Charlesville, NY 43232",Mobile App
TXN_00004430,CUST_000336,PROD_000332,4,14.49,57.95,3.05,4.64,11.54,Debit Card,2025-07-22 14:05:17,Cancelled,"3794 Wilson Harbors Suite 524, Lindsayfort, WI 72446",Phone
TXN_00004431,CUST_000617,PROD_000312,2,191.84,383.69,42.63,30.7,6.04,Credit Card,2025-07-22 14:09:35,Completed,"9326 Phillips Crossroad, Lake Jeffrey, OR 34220",Mobile App
TXN_00004432,CUST_000204,PROD_000431,2,61.21,122.42,13.6,9.79,9.08,Credit Card,2025-07-22 14:07:53,Completed,"617 Rick Fort Apt. 489, East Kathrynberg, ME 74982",Website
TXN_00004433,CUST_000798,PROD_000136,4,83.11,332.46,6.78,26.6,4.51,Bank Transfer,2025-07-22 14:04:33,Refunded,"912 Rhodes Throughway, Port Roberttown, NV 96831",Website
TXN_00004434,CUST_000397,PROD_000169,3,36.65,109.96,2.24,8.8,4.52,Bank Transfer,2025-07-22 14:07:36,Refunded,"819 Taylor Mountain Suite 281, Obrienport, AZ 52063",Mobile App
TXN_00004435,CUST_000594,PROD_000278,3,157.46,472.39,24.86,37.79,4.77,Credit Card,2025-07-22 14:08:48,Cancelled,"USS Ball, FPO AA 14942",Mobile App
